event_id,index,match_id,frame_start,frame_end,frame_physical_start,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_event_id,associated_player_possession_frame_start,associated_player_possession_frame_end,associated_player_possession_end_type_id,associated_player_possession_end_type,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,consecutive_on_ball_engagements,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_distance_to_goal_start,player_targeted_distance_to_goal_end,player_targeted_angle_to_goal_start,player_targeted_angle_to_goal_end,player_targeted_average_speed,player_targeted_speed_avg_band_id,player_targeted_speed_avg_band,speed_difference,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,n_player_targeted_opponents_ahead_start,n_player_targeted_opponents_ahead_end,n_player_targeted_teammates_ahead_start,n_player_targeted_teammates_ahead_end,n_player_targeted_teammates_within_5m_start,n_player_targeted_teammates_within_5m_end,n_player_targeted_opponents_within_5m_start,n_player_targeted_opponents_within_5m_end,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_distance_start,interplayer_distance_end,interplayer_distance_min,interplayer_distance_start_physical,close_at_player_possession_start,interplayer_angle,interplayer_direction_id,interplayer_direction,angle_of_engagement,goal_side_start,goal_side_end,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,pressing_chain,pressing_chain_length,pressing_chain_end_type_id,pressing_chain_end_type,pressing_chain_index,index_in_pressing_chain,simultaneous_defensive_engagement_same_target,simultaneous_defensive_engagement_same_target_rank,affected_line_breaking_passing_option_id,affected_line_break_id,affected_line_break,affected_line_breaking_passing_option_attempted,affected_line_breaking_passing_option_xthreat,affected_line_breaking_passing_option_dangerous,affected_line_breaking_passing_option_run_subtype_id,affected_line_breaking_passing_option_run_subtype,possession_danger,beaten_by_possession,beaten_by_movement,stop_possession_danger,reduce_possession_danger,force_backward,xloss_player_possession_start,xloss_player_possession_end,xloss_player_possession_max,xshot_player_possession_start,xshot_player_possession_end,xshot_player_possession_max,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
1_154,1629,1925299,20334,20359,,33:52.4,33:54.9,33,52,2.5,1,2,right_to_left,1,off_ball_run,2,coming_short,287934,Walid Shour,11,RDM,69111,H. Bility,4,LCB,1802,Brisbane FC,8.73,2.14,3,center,2,middle_third,False,-2.37,3.02,3,center,2,middle_third,False,8_338,20343,,,,,,,3,drawing,0,0,159,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,10.7,175.47,2,backward,False,False,15.22,2,running,3.33,3.38,0.06,19.51,11.59,10.78,13.96,3.18,32.99,40.91,7.92,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,29.07,22.06,-18.15,13.2,2,half_space_left,1,defensive_third,False,-22.2,12.69,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.0019,0.6964,0.6787,True,,False,0,False,,,,False,,,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,
8_338,1630,1925299,20343,20359,,33:53.3,33:54.9,33,53,1.6,1,2,right_to_left,8,player_possession,,,69111,H. Bility,4,LCB,,,,,1802,Brisbane FC,-20.28,15.39,2,half_space_left,1,defensive_third,False,-22.2,12.69,2,half_space_left,1,defensive_third,False,,,,,,,,,3,drawing,0,0,159,1,True,False,True,True,2,False,0,build_up,10,high_block,6,direct,15,defending_direct,1,create,9,medium_block,,,,,False,False,3.9,-125.42,4,sideway_right,False,False,8.72,1,jogging,6.47,2.1,-4.37,16.35,11.59,36.63,33.79,-2.84,36.15,40.91,4.76,False,False,2,pass_interception,1,pass,,False,False,True,False,False,False,False,,,,,,,1,successful,7_854,False,50999,M. Freke,1,GK,-39.28,4.83,3,center,1,defensive_third,False,-42.42,7.2,3,center,1,defensive_third,False,,,,,,,,,0.9972,False,0.0,False,5,1,0,0,0,0,4,0,0,4,1,4,2,3,4,8,8,,,,,,,,,False,,,,,,,,,,,,,,,,18.8,2,medium,,,,,,-155.29,2,backward,,,,17.55,2,medium,-138.14,2,backward,False,9,10,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False
7_851,1631,1925299,20343,20347,,33:53.3,33:53.7,33,53,0.4,1,2,right_to_left,7,passing_option,,,560983,A. Burke-Gilroy,2,LB,69111,H. Bility,4,LCB,1802,Brisbane FC,-12.95,15.81,2,half_space_left,2,middle_third,False,-13.38,16.72,2,half_space_left,2,middle_third,False,8_338,20343,,,,,,,3,drawing,0,0,159,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,0.94,115.3,3,sideway_left,False,False,8.74,1,jogging,0.89,2.1,1.21,16.35,15.03,29.3,28.41,-0.89,36.15,37.47,1.32,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,7.47,1,short,,,,,,4.15,1,forward,,,,,,,,,,True,10,8,2,3,ahead,3,ahead,7.34,7.84,-20.28,15.39,2,half_space_left,1,defensive_third,False,-21.11,15.43,2,half_space_left,1,defensive_third,False,False,False,,False,True,0.0005,0.6231,0.7417,True,20344,True,,,,,,,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
7_852,1632,1925299,20343,20347,,33:53.3,33:53.7,33,53,0.4,1,2,right_to_left,7,passing_option,,,560986,K. Jelacic,16,LW,69111,H. Bility,4,LCB,1802,Brisbane FC,-0.37,17.02,2,half_space_left,2,middle_third,False,-1.89,17.47,2,half_space_left,2,middle_third,False,8_338,20343,,,,,,,3,drawing,0,0,159,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,1.62,163.11,2,backward,False,False,14.34,1,jogging,3.25,2.68,-0.57,16.35,15.03,16.72,16.92,0.2,36.15,37.47,1.32,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,19.98,2,medium,,,,,,4.68,1,forward,,,,,,,,,,True,10,6,4,3,ahead,3,ahead,19.98,19.33,-20.28,15.39,2,half_space_left,1,defensive_third,False,-21.11,15.43,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.0011,0.6866,0.8572,True,20343,True,,,,,,,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
7_853,1633,1925299,20343,20348,,33:53.3,33:53.8,33,53,0.5,1,2,right_to_left,7,passing_option,,,51002,J. O'Shea,9,LDM,69111,H. Bility,4,LCB,1802,Brisbane FC,-4.76,10.3,2,half_space_left,2,middle_third,False,-6.17,11.71,2,half_space_left,2,middle_third,False,8_338,20343,,,,,,,3,drawing,0,0,159,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,1.63,135.0,2,backward,False,False,14.37,1,jogging,3.13,2.45,-0.68,16.35,14.71,21.11,20.88,-0.23,36.15,37.79,1.64,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,16.33,2,medium,,,,,,-18.16,1,forward,,,,,,,,,,True,10,6,4,3,ahead,3,ahead,16.33,15.54,-20.28,15.39,2,half_space_left,1,defensive_third,False,-21.28,15.32,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.0014,0.8571,0.9272,True,20343,True,,,,,,,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
7_854,1634,1925299,20345,20359,,33:53.5,33:54.9,33,53,1.4,1,2,right_to_left,7,passing_option,,,50999,M. Freke,1,GK,69111,H. Bility,4,LCB,1802,Brisbane FC,-36.76,4.18,3,center,1,defensive_third,False,-39.28,4.83,3,center,1,defensive_third,False,8_338,20343,,,,,,,3,drawing,0,0,159,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,2.67,165.54,2,backward,False,False,6.88,1,jogging,19.4,16.5,-2.9,15.67,11.59,52.43,50.87,-1.56,36.83,40.91,4.08,False,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,18.8,2,medium,,,,,,-155.29,2,backward,,,,17.55,2,medium,-138.14,2,backward,False,9,10,-1,1,behind,1,behind,19.64,18.8,-20.71,15.5,2,half_space_left,1,defensive_third,False,-22.2,12.69,2,half_space_left,1,defensive_third,False,True,True,True,False,False,0.0,0.9972,0.8823,True,20359,True,,,,,,,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,False
9_286,1635,1925299,20346,20359,20346,33:53.6,33:54.9,33,53,1.3,1,1,left_to_right,9,on_ball_engagement,13,counter_press,560987,T. Ostler,17,RW,69111,H. Bility,4,LCB,871,Perth Glory,14.81,-15.68,4,half_space_right,2,middle_third,False,20.12,-13.0,4,half_space_right,3,attacking_third,False,8_338,20343,20359,1,pass,,,,3,drawing,0,0,159,,,,,,,False,0,build_up,10,high_block,,,,,,,,,,,,,False,False,5.58,26.78,1,forward,,,16.6,2,running,,,,-15.35,-11.59,30.16,31.71,1.55,37.15,40.91,3.76,,,,,,,False,,,,,,,,,,,,,,,,,,69111,H. Bility,4,LCB,,,,,,,,,,,,,,,75.03,75.77,168.08,170.36,8.87,1,jogging,7.73,,,,,,,,,,,,,,,,,,,,1,1,10,9,8,8,0,0,0,1,,,,,,,,,,,,,,,,,,,,6.1,2.1,2.1,6.1,False,,,,-7.6,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2,1,regain,26,1,False,,,,,,,,,,False,False,False,False,False,True,0.178,0.052,0.242,0.0,0.0,0.0,True,True,True,True,
7_855,1636,1925299,20352,20356,,33:54.2,33:54.6,33,54,0.4,1,2,right_to_left,7,passing_option,,,287934,Walid Shour,11,RDM,69111,H. Bility,4,LCB,1802,Brisbane FC,0.73,3.01,3,center,2,middle_third,False,-1.02,3.03,3,center,2,middle_third,False,8_338,20343,,,,1_154,2,coming_short,3,drawing,0,0,159,,,,,,,,0,build_up,10,high_block,,,,,,,,,,,,,False,False,1.75,178.69,2,backward,False,False,,,,4.35,3.86,-0.49,13.49,12.37,12.76,13.39,0.63,39.01,40.13,1.12,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,24.42,2,medium,,,,,,-26.57,1,forward,,,,,,,,,,True,10,4,6,3,ahead,3,ahead,25.31,23.47,-21.82,14.51,2,half_space_left,1,defensive_third,False,-22.08,13.39,2,half_space_left,1,defensive_third,False,False,False,,False,False,0.0019,0.6964,0.6787,True,20354,False,,,,,,,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,True
1_155,1637,1925299,20360,20385,,33:55.0,33:57.5,33,55,2.5,1,2,right_to_left,1,off_ball_run,4,dropping_off,560983,A. Burke-Gilroy,2,LB,50999,M. Freke,1,GK,1802,Brisbane FC,-15.78,20.46,1,wide_left,2,middle_third,False,-25.52,28.68,1,wide_left,1,defensive_third,False,8_339,20378,,,,,,,3,drawing,0,0,160,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,12.33,139.84,2,backward,False,False,18.23,2,running,9.05,16.29,7.24,11.35,7.25,27.13,32.77,5.64,41.15,45.25,4.1,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,28.38,26.97,-39.48,4.84,3,center,1,defensive_third,False,-42.4,7.65,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9574,0.8725,True,,True,2,False,,,,True,,,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,
1_156,1638,1925299,20360,20399,,33:55.0,33:58.9,33,55,3.9,1,2,right_to_left,1,off_ball_run,2,coming_short,287934,Walid Shour,11,RDM,50999,M. Freke,1,GK,1802,Brisbane FC,-2.83,3.01,3,center,2,middle_third,False,-23.87,2.86,3,center,1,defensive_third,False,8_339,20378,,,,,,,3,drawing,0,0,160,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,20.63,-179.59,2,backward,False,False,18.35,2,running,3.22,6.45,3.23,11.35,6.98,14.18,30.85,16.67,41.15,45.52,4.37,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,36.7,17.82,-39.48,4.84,3,center,1,defensive_third,False,-41.05,7.59,3,center,1,defensive_third,False,False,False,,False,False,0.0004,0.9404,0.6583,True,,True,2,False,,,,True,,,6,4,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,
1_157,1639,1925299,20371,20394,,33:56.1,33:58.4,33,56,2.3,1,2,right_to_left,1,off_ball_run,4,dropping_off,69111,H. Bility,4,LCB,50999,M. Freke,1,GK,1802,Brisbane FC,-23.85,13.66,2,half_space_left,1,defensive_third,False,-33.79,21.79,1,wide_left,1,defensive_third,False,8_339,20378,,,,,,,3,drawing,0,0,160,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,12.55,140.72,2,backward,True,False,20.08,3,hsr,1.83,9.52,7.69,9.08,6.82,32.93,40.61,7.68,43.42,45.68,2.26,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,19.47,16.36,-41.71,5.91,3,center,1,defensive_third,False,-41.95,7.61,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9897,0.9281,True,,True,2,False,,,,False,,,9,8,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,
8_339,1640,1925299,20378,20399,,33:56.8,33:58.9,33,56,2.1,1,2,right_to_left,8,player_possession,,,50999,M. Freke,1,GK,,,,,1802,Brisbane FC,-42.42,7.2,3,center,1,defensive_third,False,-41.05,7.59,3,center,1,defensive_third,False,,,,,,,,,3,drawing,0,0,160,1,False,True,True,True,1,True,6,direct,15,defending_direct,5,chaotic,5,chaotic,0,build_up,10,high_block,,,,,False,False,1.66,15.89,1,forward,,,3.33,1,jogging,16.5,5.94,-10.56,7.99,6.98,50.41,48.03,-2.38,44.51,45.52,1.01,False,False,1,pass_reception,1,pass,,False,False,False,False,False,False,False,-138.14,2,backward,17.55,2,medium,2,unsuccessful,7_859,,795537,T. Waddingham,19,CF,5.73,6.97,3,center,2,middle_third,False,,,,,,,,,,,,,,,,0.6413,True,0.0028,False,4,3,1,0,1,0,4,0,0,3,1,3,4,3,4,10,10,,,,,,,,,True,4132,3,True,,,True,,,False,,,2,second_last,1,through,46.78,3,long,,,,,,-0.76,1,forward,,,,,,,,,,True,10,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False
7_856,1641,1925299,20378,20399,,33:56.8,33:58.9,33,56,2.1,1,2,right_to_left,7,passing_option,,,287934,Walid Shour,11,RDM,50999,M. Freke,1,GK,1802,Brisbane FC,-12.52,2.8,3,center,2,middle_third,False,-23.87,2.86,3,center,1,defensive_third,False,8_339,20378,,,,1_156,2,coming_short,3,drawing,0,0,160,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,10.94,179.7,2,backward,False,False,19.39,2,running,2.34,6.45,4.11,7.99,6.98,20.51,30.85,10.34,44.51,45.52,1.01,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,29.65,2,medium,,,,,,-8.77,1,forward,,,,,,,,,,True,10,6,4,3,ahead,3,ahead,30.22,17.82,-42.42,7.2,3,center,1,defensive_third,False,-41.05,7.59,3,center,1,defensive_third,False,False,False,,False,False,0.0004,0.9404,0.6583,True,20379,True,,,,,,,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
7_857,1642,1925299,20378,20399,,33:56.8,33:58.9,33,56,2.1,1,2,right_to_left,7,passing_option,,,560983,A. Burke-Gilroy,2,LB,50999,M. Freke,1,GK,1802,Brisbane FC,-22.91,26.59,1,wide_left,1,defensive_third,False,-28.17,30.98,1,wide_left,1,defensive_third,False,8_339,20378,,,,1_155,4,dropping_off,3,drawing,0,0,160,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,6.79,140.15,2,backward,False,False,11.69,1,jogging,14.58,19.2,4.62,7.99,6.98,30.9,35.15,4.25,44.51,45.52,1.01,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4132,3,False,,,False,,,False,,,,,,,26.81,2,medium,,,,,,60.67,3,sideway_left,,,,,,,,,,True,10,8,2,3,ahead,3,ahead,27.51,26.7,-42.42,7.2,3,center,1,defensive_third,False,-41.05,7.59,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9531,0.8911,True,20398,True,,,,,,,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
7_858,1643,1925299,20380,20399,,33:57.0,33:58.9,33,57,1.9,1,2,right_to_left,7,passing_option,,,69111,H. Bility,4,LCB,50999,M. Freke,1,GK,1802,Brisbane FC,-27.1,17.39,2,half_space_left,1,defensive_third,False,-35.22,22.39,1,wide_left,1,defensive_third,False,8_339,20378,,,,1_157,4,dropping_off,3,drawing,0,0,160,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,9.35,148.38,2,backward,True,False,17.96,2,running,4.7,11.24,6.54,7.76,6.98,34.86,42.2,7.34,44.74,45.52,0.78,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4132,3,False,,,False,,,False,,,,,,,16.01,2,medium,,,,,,67.06,3,sideway_left,,,,,,,,,,True,10,9,1,3,ahead,3,ahead,18.32,15.91,-42.47,7.42,3,center,1,defensive_third,False,-41.05,7.59,3,center,1,defensive_third,False,False,False,,False,False,0.0001,0.9897,0.9281,True,20398,True,,,,,,,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,False
7_859,1644,1925299,20392,20399,,33:58.2,33:58.9,33,58,0.7,1,2,right_to_left,7,passing_option,,,795537,T. Waddingham,19,CF,50999,M. Freke,1,GK,1802,Brisbane FC,6.3,6.76,3,center,2,middle_third,False,5.73,6.97,3,center,2,middle_third,False,8_339,20378,,,,,,,3,drawing,0,0,160,,,,,,,,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,0.53,159.78,2,backward,False,False,,,,2.09,2.17,0.08,6.83,6.98,0.53,1.25,0.72,45.67,45.52,-0.15,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4132,3,True,1,through,True,1,through,False,,,2,second_last,1,through,46.78,3,long,,,,,,-0.76,1,forward,,,,,,,,,,True,10,1,9,3,ahead,3,ahead,48.47,46.78,-42.16,7.66,3,center,1,defensive_third,False,-41.05,7.59,3,center,1,defensive_third,False,True,False,,False,True,0.0028,0.6413,0.7535,True,20399,False,,,,,,,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,True
9_287,1645,1925299,20392,20399,20374,33:56.4,33:58.9,33,56,2.5,1,1,left_to_right,9,on_ball_engagement,13,counter_press,560987,T. Ostler,17,RW,50999,M. Freke,1,GK,871,Perth Glory,33.75,-12.66,4,half_space_right,3,attacking_third,False,36.34,-11.21,4,half_space_right,3,attacking_third,False,8_339,20378,20399,1,pass,,,,3,drawing,0,0,160,,,,,,,True,6,direct,15,defending_direct,,,,,,,,,,,,,False,False,11.58,29.24,1,forward,,,16.97,2,running,,,,-6.83,-6.98,40.58,43.32,2.74,45.67,45.52,-0.15,,,,,8,indirect_regain,True,,,,,,,,,,,,,,,,,,50999,M. Freke,1,GK,,,,,,,,,,,,,,,94.97,93.86,175.37,175.36,3.91,1,jogging,13.06,,,,,,,,,,,,,,,,,,,,0,0,10,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,9.78,5.94,5.94,18.0,False,,,,-145.29,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,2,1,regain,26,2,False,,,,,,,,,,False,False,False,False,False,False,0.23,0.602,0.602,0.0,0.0,0.0,True,True,True,True,
9_288,1646,1925299,20407,20459,20407,33:59.7,34:04.9,33,59,5.2,1,2,right_to_left,9,on_ball_engagement,12,pressure,795537,T. Waddingham,19,CF,809166,A. Lebib,6,RCB,1802,Brisbane FC,5.66,7.91,3,center,2,middle_third,False,29.55,29.6,1,wide_left,3,attacking_third,False,8_340,20449,20459,1,pass,,,,3,drawing,0,0,161,,,,,,,True,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,33.98,42.24,1,forward,,,25.9,4,sprinting,,,,-34.85,-14.49,40.51,44.04,3.53,17.65,38.01,20.36,,,,,,,False,,,,,,,,,,,,,,,,,,809166,A. Lebib,6,RCB,,,,,,,,,,,,,,,61.27,89.01,-170.87,-161.06,23.77,3,hsr,2.13,,,,,,,,,,,,,,,,,,,,0,1,10,10,9,9,0,0,1,1,,,,,,,,,,,,,,,,,,,,2.95,2.25,2.25,2.95,False,,,,28.56,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,False,,,,,,,,,,False,False,False,False,False,False,0.4,0.496,0.496,0.0,0.0,0.0,True,True,True,True,
1_158,1647,1925299,20424,20469,,34:01.4,34:05.9,34,1,4.5,1,1,left_to_right,1,off_ball_run,2,coming_short,795530,N. Pennington,12,LM,809166,A. Lebib,6,RCB,871,Perth Glory,0.54,-15.01,4,half_space_right,2,middle_third,False,-19.53,-22.98,5,wide_right,1,defensive_third,False,8_340,20449,,,,,,,3,drawing,0,0,161,,,,,,,,5,chaotic,5,chaotic,,,,,,,,,,,,,False,False,21.18,-158.34,2,backward,False,False,17.26,2,running,2.85,6.81,3.96,29.16,11.21,28.62,30.74,2.12,23.34,41.29,17.95,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ahead,3,ahead,13.33,16.05,-12.69,-16.65,4,half_space_right,2,middle_third,False,-34.24,-29.41,5,wide_right,1,defensive_third,False,False,False,,False,True,0.0002,0.5204,0.6237,True,,False,0,False,,,,False,,,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,
